feature,importance_gain
DELTA_PAKAN_GR/EKOR_momentum_1,8.286361e-05
tcn_feature_89,7.9277306e-05
tcn_feature_84,7.775771e-05
tcn_feature_64,7.5569485e-05
MATI_rolling_min_3,7.410608e-05
MATI_lag_14,7.358941e-05
DELTA_PAKAN_GR/EKOR_rolling_max_14,7.358421e-05
tcn_feature_77,7.199668e-05
MATI_lag_7,7.19698e-05
JML_DEPLESI_rolling_std_14,7.1623064e-05
SUHU_MAX_momentum_1,7.1542636e-05
tcn_feature_95,7.1488816e-05
tcn_feature_86,7.1487964e-05
tcn_feature_78,6.951179e-05
tcn_feature_96,6.788466e-05
tcn_feature_36,6.109366e-05
tcn_feature_46,6.0608e-05
PAKAN_ACT_GR/EK_momentum_1,5.9319245e-05
tcn_feature_35,5.9227226e-05
MATI_rolling_max_7,5.8445385e-05
DELTA_DG_rolling_max_7,5.6840814e-05
DELTA_PAKAN_GR/EKOR_rolling_max_7,5.6434088e-05
MATI_rolling_max_14,5.539027e-05
tcn_feature_70,5.2900537e-05
tcn_feature_17,4.9618717e-05
tcn_feature_87,4.948102e-05
tcn_feature_39,4.926608e-05
SUHU_MAX_rolling_std_3,4.7528574e-05
tcn_feature_38,4.688647e-05
tcn_feature_106,4.5052653e-05
tcn_feature_105,4.451975e-05
tcn_feature_102,4.2249845e-05
tcn_feature_1,3.2848202e-05
DELTA_PAKAN_GR/EKOR_trend_slope_3,3.1652402e-05
MATI_rolling_mean_3,3.1040643e-05
tcn_feature_43,2.9375402e-05
tcn_feature_31,2.5363533e-05
tcn_feature_18,2.1918217e-05
DELTA_PAKAN_GR/EKOR_rolling_mean_7,2.1135804e-05
JML_DEPLESI_acceleration,1.7527971e-05
tcn_feature_81,1.683638e-05
SUHU_MAX_acceleration,1.4199043e-05
tcn_feature_40,1.2573794e-05
MATI_rolling_min_7,1.0545616e-05
tcn_feature_107,2.8562488e-06
tcn_feature_32,0.0
tcn_feature_90,0.0
SUHU_MAX_volatility_3,0.0
IP_STD,0.0
FCR_STD,0.0
tcn_feature_111,0.0
